"lambda";"moy"
686;0,0426266884
687;0,0425232356
688;0,0423975276
689;0,0422888784
690;0,0422748972
691;0,0423128564
692;0,0422765292
693;0,0422801678
694;0,042351079
695;0,0423111986
696;0,0422389358
697;0,042214741
698;0,0424471304
699;0,0429658916
700;0,0426424724
701;0,0422645182
702;0,0422727584
703;0,0422282366
704;0,0421444456
705;0,0425305518
706;0,0427135458
707;0,0423848248
708;0,0423285946
709;0,0423998188
710;0,0423367026
711;0,0423681082
712;0,042534233
713;0,0423552556
714;0,042147541
715;0,0423865664
716;0,042469235
717;0,0423968508
718;0,0422788146
719;0,0422393026
720;0,0424676904
721;0,0424214638
722;0,0421931934
723;0,0424754986
724;0,0426318252
725;0,0425156468
726;0,0426062144
727;0,0427384092
728;0,0422559038
729;0,0421517084
730;0,0425266244
731;0,0424583736
732;0,0423340152
733;0,0424742214
734;0,0424548712
735;0,0422999228
736;0,0424577168
737;0,042596553
738;0,0425905038
739;0,0424822692
740;0,0423162586
741;0,0424236198
742;0,0424104894
743;0,0421916666
744;0,0421634878
745;0,0421932642
746;0,0421396784
747;0,0420859884
748;0,0420322008
749;0,0421578002
750;0,0422645212
751;0,0421461346
752;0,0421051042
753;0,0421228986
754;0,042081933
755;0,042085391
756;0,0422042666
757;0,0421531904
758;0,0420242122
759;0,0421360284
760;0,0421716416
761;0,0420908562
762;0,0422995912
763;0,0425121634
764;0,0421489026
765;0,0420569594
766;0,0422416932
767;0,0421776494
768;0,0421601624
769;0,0424295292
770;0,0424897836
771;0,04240805
772;0,0419795626
773;0,0418862592
774;0,0425107952
775;0,0424393388
776;0,0420897376
777;0,042093282
778;0,042090266
779;0,0420784208
780;0,0423670378
781;0,0426056194
782;0,0421622348
783;0,0419516668
784;0,0419517864
785;0,042100735
786;0,0421832132
787;0,0420231208
788;0,0420629588
789;0,0422229058
790;0,0421090792
791;0,0419821056
792;0,041832462
793;0,0418501796
794;0,0419335128
795;0,0420379632
796;0,0420915158
797;0,042083677
798;0,0420986312
799;0,042028415
800;0,0415932344
801;0,0415613296
802;0,0418545594
803;0,0417685008
804;0,041775238
805;0,0420731182
806;0,0421830572
807;0,0421832664
808;0,0418153474
809;0,0417955184
810;0,042312845
811;0,0422492164
812;0,0420200052
813;0,0419486988
814;0,0419765118
815;0,0421106808
816;0,0420107396
817;0,0419076678
818;0,0419303482
819;0,0417057478
820;0,0413021038
821;0,042057255
822;0,042503322
823;0,0421949376
824;0,0420160612
825;0,0418828972
826;0,0415464314
827;0,0414657336
828;0,0417358124
829;0,0421236998
830;0,0424416772
831;0,0421889754
832;0,0418011678
833;0,0412892714
834;0,041149546
835;0,0411716922
836;0,0415315616
837;0,0416354502
838;0,0415849994
839;0,0407545898
840;0,040609608
841;0,04174172
842;0,041992989
843;0,0418963348
844;0,0416452934
845;0,0414283154
846;0,0412530992
847;0,0410569008
848;0,0410105052
849;0,0416454032
850;0,0418101894
851;0,041593377
852;0,0417467412
853;0,0419366704
854;0,042130495
855;0,042015429
856;0,0417533402
857;0,0424542454
858;0,042601812
859;0,0418500848
860;0,0414687818
861;0,0412674854
862;0,0415432956
863;0,0414276564
864;0,0408883262
865;0,0420093502
866;0,0429519724
867;0,0421909018
868;0,0414650418
869;0,0407595678
870;0,0414718718
871;0,0419823928
872;0,0418967962
873;0,0414671294
874;0,0409322978
875;0,0413838408
876;0,0416336272
877;0,0415906618
878;0,0417280274
879;0,0417372176
880;0,0406962814
881;0,0406244516
882;0,0414977686
883;0,0405539326
884;0,0398658034
885;0,0407491512
886;0,041407838
887;0,041929142
888;0,0428591604
889;0,0428813428
