"lambda";"moy"
676;0,0049561425
677;0,005187987
678;0,0055497957
679;0,0056329322
680;0,0058834011
681;0,0063453422
682;0,0072220205
683;0,0082697649
684;0,0097016512
685;0,0113891115
686;0,0132895088
687;0,0159416412
688;0,0190363404
689;0,0231470298
690;0,0280419818
691;0,0333693049
692;0,0400714267
693;0,047372556
694;0,0557173867
695;0,0650388792
696;0,074767169
697;0,0853714841
698;0,0962684272
699;0,107505853
700;0,1191421969
701;0,1307603026
702;0,1422640559
703;0,1537927648
704;0,1653083166
705;0,1766938414
706;0,1879450848
707;0,1990240269
708;0,2100490178
709;0,2210103452
710;0,2321486959
711;0,2432219624
712;0,2542479351
713;0,2654221197
714;0,276582436
715;0,2877087085
716;0,2989162284
717;0,3102028037
718;0,321436658
719;0,332615573
720;0,3438000885
721;0,3547878936
722;0,3656225355
723;0,3761865033
724;0,3866466337
725;0,3969948694
726;0,4069922021
727;0,4167700812
728;0,4259981977
729;0,4349392925
730;0,4435388086
731;0,4518471472
732;0,459902611
733;0,4671824627
734;0,4741766006
735;0,4809240025
736;0,4869654937
737;0,4927697215
738;0,4981689904
739;0,5031840097
740;0,5079842005
741;0,5119091484
742;0,5157474034
743;0,5194427766
744;0,522508877
745;0,5253193028
746;0,5277867046
747;0,5300207091
748;0,5319891315
749;0,5336971582
750;0,5352956319
751;0,536653815
752;0,5377997086
753;0,5387863284
754;0,539565518
755;0,540325183
756;0,5410689883
757;0,5416585436
758;0,5421704073
759;0,5425594132
760;0,5428726976
761;0,5430690563
762;0,5432083819
763;0,5433250461
764;0,5433993268
765;0,5434941561
766;0,5436099052
767;0,5435027566
768;0,5434217429
769;0,54354639
770;0,543484538
771;0,5432955914
772;0,5431822541
773;0,5431216955
774;0,5431662845
775;0,5431348766
776;0,5430769648
777;0,543111064
778;0,5431190474
779;0,5430916992
780;0,5431243211
781;0,5431754655
782;0,5432423982
783;0,5433208922
784;0,5434099964
785;0,5434367829
786;0,5434672791
787;0,5435278799
788;0,5436255335
789;0,5437459166
790;0,5436310327
791;0,5436037409
792;0,5437358603
793;0,5439076229
794;0,5440828935
795;0,5441413477
796;0,544171787
797;0,5441684973
798;0,5442755116
799;0,54440352
800;0,5445188491
801;0,5445596855
802;0,5445405479
803;0,5447043181
804;0,5448639712
805;0,5449769808
806;0,5451587534
807;0,5453718296
808;0,5453621095
809;0,5453578561
810;0,5453620305
811;0,5454377509
812;0,5455435646
813;0,5456905126
814;0,5457776746
815;0,5458005165
816;0,5459556338
817;0,5461157573
818;0,5462116895
819;0,5462818062
820;0,5463337811
821;0,5462979917
822;0,5463389845
823;0,5465474329
824;0,5466623769
825;0,5467373761
826;0,5468453851
827;0,5468419774
828;0,5466858537
829;0,5468816758
830;0,5471510386
831;0,5472879733
832;0,5474424992
833;0,547613564
834;0,5475343729
835;0,5474902406
836;0,5476426341
837;0,5477452115
838;0,5478184484
839;0,5480041957
840;0,5480870043
841;0,5479773554
842;0,5481186258
843;0,5483523288
844;0,548535618
845;0,5484796104
846;0,5481327658
847;0,5485351745
848;0,548989149
849;0,5489094287
850;0,5490748752
851;0,5494413061
852;0,5492324348
853;0,5490918927
854;0,5492574373
855;0,5495187977
856;0,5498253357
857;0,5496612566
858;0,549622438
859;0,5497873072
860;0,5499978801
861;0,5501765427
862;0,5499831447
863;0,5498927074
864;0,5499140553
865;0,5499795479
866;0,5500658847
867;0,5501973902
868;0,5503811523
869;0,5506044564
870;0,5505580507
871;0,5505729769
872;0,5507481372
873;0,5509073318
874;0,5510350455
875;0,5507485969
876;0,5506444002
877;0,5508037399
878;0,550938399
879;0,5510615413
880;0,5511416188
881;0,5511894336
882;0,5512058412
883;0,5514294241
884;0,5515506779
885;0,5512596751
886;0,5513879162
887;0,5517877129
888;0,5517526321
889;0,5517634199
890;0,5518710296
891;0,5517549816
892;0,5516140226
893;0,5521538281
894;0,5524611281
895;0,5524694411
896;0,5524250546
897;0,5523358664
898;0,5521046709
899;0,5519591611
900;0,5518853196
901;0,5519299957
902;0,5520219439
903;0,5522026829
904;0,5524106699
905;0,5526353187
906;0,5528204578
907;0,5526828313
908;0,552022808
909;0,5524050645
910;0,5529888751
911;0,5523650159
912;0,552183973
913;0,5524980467
914;0,552933239
915;0,5532216921
916;0,5528799752
917;0,5529496539
918;0,5533305947
919;0,5523657352
920;0,5518738923
921;0,5525929751
922;0,5527327502
923;0,5526116923
924;0,5528793918
925;0,552870245
926;0,5524650734
927;0,5524390062
928;0,5525321514
929;0,5526774005
930;0,5527621263
931;0,552787177
932;0,5524696287
933;0,5522278111
934;0,5523915468
935;0,5524431243
936;0,5524185173
937;0,552432864
938;0,5523459989
939;0,5520645243
940;0,5527818228
941;0,5537351248
942;0,5525425531
943;0,5513972036
944;0,5503258488
945;0,5507143501
946;0,5513526261
947;0,5514437556
948;0,551416023
949;0,5512892976
950;0,5502646331
951;0,5494775335
952;0,5496200419
953;0,5496036294
954;0,5494922539
955;0,548539267
956;0,5476953268
957;0,5470468448
958;0,5468904415
959;0,5470608362
960;0,5485165436
961;0,5484793231
962;0,5467392244
963;0,5471790343
964;0,547661729
965;0,5467163981
966;0,5468104191
967;0,5477110961
968;0,5473304982
969;0,5468917459
970;0,546503293
971;0,5465393751
972;0,5467703129
973;0,5465415643
974;0,5463316677
975;0,5461523615
976;0,5464482324
977;0,5467392671
978;0,5460653528
979;0,5460648271
980;0,5467161088
981;0,5472018227
982;0,5474436531
983;0,5469166917
984;0,5477251072
985;0,5494649384
986;0,5486353304
987;0,5476721469
988;0,5466024772
989;0,545413402
990;0,5443109462
991;0,5452995359
992;0,5464793565
993;0,5478769808
994;0,5472380095
995;0,546064272
996;0,5449341484
997;0,5450762676
998;0,5463593617
999;0,5443189298
1000;0,543170951
1001;0,5454417993
1002;0,5473371468
1003;0,5490274799
1004;0,5488353416
1005;0,54819254
1006;0,5467809011
1007;0,5471751008
1008;0,548156223
1009;0,5480219962
1010;0,549015261
1011;0,551304508
1012;0,5503185249
1013;0,5491237668
1014;0,5497480509
1015;0,5509052556
1016;0,5525280279
1017;0,5507063635
1018;0,5494215205
1019;0,5500464941
1020;0,5482130218
1021;0,5452743539
1022;0,5487370591
1023;0,5488808526
1024;0,5440473718
1025;0,5471875274
1026;0,5516166087
1027;0,5470830181
1028;0,5465721911
1029;0,5503490759
1030;0,5500367609
1031;0,5489657332
1032;0,5473354533
1033;0,5469172769
1034;0,5472361357
1035;0,5476981892
1036;0,548662311
1037;0,5505765708
1038;0,5500037378
1039;0,5491712707
1040;0,5579629734
1041;0,5606986532
1042;0,5550066
1043;0,5508386897
1044;0,5476317417
1045;0,5479286499
1046;0,5516495773
1047;0,5583559251
1048;0,559302764
1049;0,5580918775
1050;0,5514792515
1051;0,5450727984
1052;0,5382818789
1053;0,5505326972
1054;0,5539491706
1055;0,5408402495
1056;0,5412071043
1057;0,5462190813
1058;0,5472447535
1059;0,5451224744
1060;0,5398643512
1061;0,5194767466
1062;0,5039119799
1063;0,520121546
1064;0,5308502397
1065;0,5373315425
1066;0,5109509632
1067;0,4889209682
1068;0,4822871695
1069;0,4804830141
1070;0,480589345
1071;0,4452866714
1072;0,4193694666
1073;0,4070239565
1074;0,3978809559
1075;0,3871194085
