lambda,moy
795,0.4707835437
796,0.4707324822
797,0.470444828
798,0.4703833405
799,0.4703302332
800,0.4701217816
801,0.4699724988
802,0.4698705311
803,0.4699698733
804,0.470032575
805,0.4699693994
806,0.4698032064
807,0.4695831834
808,0.46944059
809,0.4693269525
810,0.4692591989
811,0.4692623982
812,0.4692563028
813,0.469031203
814,0.4689971106
815,0.4691680317
816,0.4689598581
817,0.468762266
818,0.4688241377
819,0.4687570097
820,0.4685970426
821,0.4686097474
822,0.4686480583
823,0.4687239692
824,0.4686522388
825,0.4685273142
826,0.4686552541
827,0.4685898255
828,0.4682599579
829,0.4680842288
830,0.4679790652
831,0.4680364249
832,0.468032449
833,0.4679722116
834,0.4678773147
835,0.4678071991
836,0.4678259091
837,0.4679499607
838,0.4681390947
839,0.4679519052
840,0.4677873391
841,0.4676745845
842,0.4675588407
843,0.4674350115
844,0.4672556409
845,0.4671715099
846,0.4672034451
847,0.4671165022
848,0.4670494482
849,0.4671900542
850,0.4671791086
851,0.467044701
852,0.4669967644
853,0.4669789989
854,0.4670186439
855,0.4669381525
856,0.4667983019
857,0.4669431822
858,0.4669541769
859,0.4667478535
860,0.4665415033
861,0.4663734201
862,0.4665116344
863,0.4664332817
864,0.4661207981
865,0.4662298109
866,0.4663562567
867,0.4662825425
868,0.4661536425
869,0.4659836282
870,0.4658939838
871,0.4658095208
872,0.4657316216
873,0.465703912
874,0.4656878276
875,0.4654854023
876,0.4653853574
877,0.4654340159
878,0.4654410141
879,0.4654343011
880,0.4654177835
881,0.4652358951
882,0.464891504
883,0.4650667177
884,0.4650919928
885,0.4644380461
886,0.4643877458
887,0.4647260211
888,0.4646029868
889,0.4645882832
890,0.4647949587
891,0.4647974107
892,0.4647135544
893,0.4645893928
894,0.4642825209
895,0.4637435168
896,0.4636268216
897,0.4636785481
898,0.4640528592
899,0.4641486629
900,0.464007343
901,0.4637285877
902,0.4635409398
903,0.4636208989
904,0.4634569084
905,0.463160557
906,0.4631314897
907,0.4631159903
908,0.4631231912
909,0.4630945091
910,0.4630686824
911,0.463160359
912,0.4630241474
913,0.4626311343
914,0.4626383949
915,0.4626812039
916,0.4625891928
917,0.4623792307
918,0.4620782583
919,0.4621861398
920,0.4621101486
921,0.4615788855
922,0.4617285897
923,0.4621955353
924,0.4623498477
925,0.4623473413
926,0.4621192719
927,0.4618119614
928,0.4614862039
929,0.4612105115
930,0.4611139633
931,0.461189988
932,0.4609435919
933,0.4608933794
934,0.4616055993
935,0.4610958768
936,0.4597901435
937,0.4594809033
938,0.459388772
939,0.4596820669
940,0.45959658
941,0.4593220863
942,0.4586629114
943,0.4583147738
944,0.458371659
945,0.458841657
946,0.4591411965
947,0.4581264305
948,0.4577401555
949,0.4578949714
950,0.4572204949
951,0.4565939282
952,0.4563435659
953,0.455395626
954,0.4540493011
955,0.4543299799
956,0.4548716014
957,0.4558603213
958,0.4553967991
959,0.4545122813
960,0.4544496863
961,0.4541019079
962,0.4534239272
963,0.4530816801
964,0.4527943587
965,0.4525078691
966,0.4524798923
967,0.4526435471
968,0.4528390799
969,0.4526564523
970,0.4515779763
971,0.4515691491
972,0.4520592707
973,0.4518368288
974,0.450992724
975,0.4491991742
976,0.4486802551
977,0.4487888271
978,0.4505017943
979,0.4521279034
980,0.4536583732
981,0.4539335749
982,0.4536009402
983,0.4518722456
984,0.4507041561
985,0.4499207193
986,0.4490874838
987,0.4493493519
988,0.4518472322
989,0.4518865759
990,0.4510182263
991,0.4521433449
992,0.4523091364
993,0.451141228
994,0.4507329459
995,0.4501096687
996,0.4478054472
997,0.4466500339
998,0.4465467899
999,0.4489051519
1000,0.450732763
1001,0.4503358634
1002,0.4503946246
1003,0.4507106323
1004,0.4498776884
1005,0.4496183678
1006,0.4504437777
1007,0.4490634766
1008,0.4470352388
1009,0.4466068467
1010,0.4461095468
1011,0.4455134363
1012,0.4478365653
1013,0.4506075423
1014,0.452564397
1015,0.4517446204
1016,0.4486034302
1017,0.448031547
1018,0.447439827
1019,0.4464575032
1020,0.446237318
1021,0.4465605955
1022,0.4508009643
1023,0.4511299248
1024,0.4453921361
1025,0.4462947614
1026,0.4482650004
1027,0.4435815635
1028,0.4454771584
1029,0.4541405076
1030,0.4472122694
1031,0.4399775224
1032,0.4413533294
1033,0.4466679762
1034,0.4547017932
1035,0.4530782671
1036,0.4511271059
1037,0.4495732856
1038,0.4439179784
1039,0.4372748304
1040,0.4441541898
1041,0.4447712101
1042,0.4367873908
1043,0.438645792
1044,0.4430482706
1045,0.4473599598
1046,0.4452204129
1047,0.4366984674
1048,0.4464112827
1049,0.4516656256
1050,0.4367050276
1051,0.434070883
1052,0.4388654264
1053,0.4473429438
1054,0.448405425
1055,0.434911372
1056,0.4433479161
1057,0.4573522942
1058,0.443814485
1059,0.4360497958
1060,0.4351988982
1061,0.4307849669
1062,0.4265798967
1063,0.4267522325
1064,0.4296336197
1065,0.4342698196
1066,0.4176543801
1067,0.4099437998
1068,0.428190195
1069,0.4233496793
1070,0.4068355062
1071,0.4034289096
1072,0.3932525403
1073,0.3736728909
1074,0.3629750514
1075,0.3542655144
