id,n_photons,elevation
0,1439,1000
1,1545,1000
2,1607,1000
3,1754,1000
4,1794,1000
5,1869,1000
6,1952,1000
7,1936,1000
8,1950,1000
9,2045,1000
10,2021,1000
11,2086,1000
12,1369,1000
13,1495,1000
14,1589,1000
15,1720,1000
16,1745,1000
17,1905,1000
18,1899,1000
19,2036,1000
20,1982,1000
21,1976,1000
22,2062,1000
23,2037,1000
24,1353,1000
25,1464,1000
26,1600,1000
27,1650,1000
28,1724,1000
29,1831,1000
30,1882,1000
31,1947,1000
32,1966,1000
33,2059,1000
34,2040,1000
35,2122,1000
36,1359,1000
37,1414,1000
38,1573,1000
39,1647,1000
40,1871,1000
41,1870,1000
42,2008,1000
43,2068,1000
44,1991,1000
45,2069,1000
46,2017,1000
47,2012,1000
48,1457,1000
49,1512,1000
50,1628,1000
51,1671,1000
52,1810,1000
53,1852,1000
54,1943,1000
55,2065,1000
56,2079,1000
57,2072,1000
58,2012,1000
59,2043,1000
60,1426,1000
61,1478,1000
62,1638,1000
63,1693,1000
64,1784,1000
65,1868,1000
66,2044,1000
67,2029,1000
68,1933,1000
69,2160,1000
70,2037,1000
71,2096,1000
72,1345,1000
73,1494,1000
74,1561,1000
75,1731,1000
76,1826,1000
77,1911,1000
78,2014,1000
79,2001,1000
80,2017,1000
81,2051,1000
82,2045,1000
83,2097,1000
84,1337,1000
85,1438,1000
86,1611,1000
87,1648,1000
88,1729,1000
89,1910,1000
90,1832,1000
91,2000,1000
92,1985,1000
93,2092,1000
94,1946,1000
95,2097,1000
96,1248,1000
97,1432,1000
98,1488,1000
99,1568,1000
100,1676,1000
101,1808,1000
102,1830,1000
103,1877,1000
104,1926,1000
105,1911,1000
106,2034,1000
107,1915,1000
108,1171,1000
109,1283,1000
110,1411,1000
111,1385,1000
112,1555,1000
113,1632,1000
114,1663,1000
115,1784,1000
116,1781,1000
117,1834,1000
118,1763,1000
119,1761,1000
120,1376,1400
121,1380,1400
122,1547,1400
123,1630,1400
124,1828,1400
125,1945,1400
126,2011,1400
127,2049,1400
128,2156,1400
129,2047,1400
130,2080,1400
131,2138,1400
132,1336,1400
133,1378,1400
134,1616,1400
135,1644,1400
136,1785,1400
137,1878,1400
138,2032,1400
139,2119,1400
140,2222,1400
141,2138,1400
142,2119,1400
143,2141,1400
144,1364,1400
145,1452,1400
146,1574,1400
147,1740,1400
148,1801,1400
149,2080,1400
150,2219,1400
151,2217,1400
152,2182,1400
153,2249,1400
154,2180,1400
155,2271,1400
156,1353,1400
157,1502,1400
158,1711,1400
159,1782,1400
160,2075,1400
161,2276,1400
162,2308,1400
163,2371,1400
164,2423,1400
165,2421,1400
166,2360,1400
167,2459,1400
168,1459,1400
169,1586,1400
170,1836,1400
171,1948,1400
172,2175,1400
173,2386,1400
174,2506,1400
175,2618,1400
176,2543,1400
177,2584,1400
178,2470,1400
179,2482,1400
180,1367,1400
181,1584,1400
182,1784,1400
183,2077,1400
184,2404,1400
185,2674,1400
186,2743,1400
187,2851,1400
188,2822,1400
189,2770,1400
190,2692,1400
191,2606,1400
192,1409,1400
193,1617,1400
194,1915,1400
195,2102,1400
196,2437,1400
197,2751,1400
198,2915,1400
199,3056,1400
200,2862,1400
201,2782,1400
202,2669,1400
203,2809,1400
204,1389,1400
205,1550,1400
206,1872,1400
207,2196,1400
208,2516,1400
209,2842,1400
210,2953,1400
211,3087,1400
212,2975,1400
213,2821,1400
214,2711,1400
215,2700,1400
216,1299,1400
217,1530,1400
218,1775,1400
219,2037,1400
220,2411,1400
221,2721,1400
222,2996,1400
223,2975,1400
224,2845,1400
225,2751,1400
226,2658,1400
227,2612,1400
228,1207,1400
229,1355,1400
230,1649,1400
231,1889,1400
232,2187,1400
233,2415,1400
234,2577,1400
235,2640,1400
236,2634,1400
237,2492,1400
238,2323,1400
239,2359,1400
