"lambda";"moy"
790;0,761822760875
791;0,761814308375
792;0,7617365446875
793;0,761940558375
794;0,762212354125
795;0,762118917125
796;0,7620482690625
797;0,7620051715
798;0,7620779095625
799;0,7621672681875
800;0,762222428875
801;0,762179669625
802;0,7620577081875
803;0,7620881030625
804;0,7621216105625
805;0,762134249
806;0,7622432626875
807;0,7624009854375
808;0,762445414625
809;0,7625081879375
810;0,762598468125
811;0,7625732574375
812;0,7625145363125
813;0,762485039625
814;0,76244526175
815;0,7623946973125
816;0,76248880025
817;0,76263824975
818;0,7628905745625
819;0,7628894539375
820;0,76270685675
821;0,762548610625
822;0,7624831124375
823;0,7626106145
824;0,7627424123125
825;0,762873158
826;0,76293207
827;0,7629497885
828;0,76291118175
829;0,7630178908125
830;0,7631333856875
831;0,763077348625
832;0,7630399778125
833;0,7630197263125
834;0,762670218
835;0,7624522896875
836;0,7627493734375
837;0,7629214455
838;0,7630194105
839;0,7630144523125
840;0,7628980711875
841;0,7625806806875
842;0,7627428984375
843;0,76304166625
844;0,7628424986875
845;0,762677290875
846;0,7625539493125
847;0,762638811125
848;0,76274053175
849;0,76270636675
850;0,7627123325
851;0,7627509655625
852;0,76222478175
853;0,7618095448125
854;0,7618132671875
855;0,7616836588125
856;0,7614793944375
857;0,7611749616875
858;0,76092426275
859;0,760763994125
860;0,7607428488125
861;0,7607154958125
862;0,760303486125
863;0,7599720200625
864;0,7597285276875
865;0,7592887615
866;0,7588857245625
867;0,7587560206875
868;0,758891012625
869;0,759218486125
870;0,759184646875
871;0,759259148875
872;0,75960481275
873;0,7600130795625
874;0,7604521749375
875;0,7608284746875
876;0,7611753628125
877;0,76147690825
878;0,7617557864375
879;0,761955204375
880;0,761698784125
881;0,7618662628125
882;0,762447582875
883;0,762563902625
884;0,762591038
885;0,76251919375
886;0,7627212293125
887;0,763103791625
888;0,7632335584375
889;0,7630364415625
890;0,7622153286875
891;0,7622995961875
892;0,7627163940625
893;0,762788170375
894;0,76268878725
895;0,76237145075
896;0,762093053
897;0,7618945173125
898;0,762021243875
899;0,7618966308125
900;0,76155746175
901;0,7610587160625
902;0,76075450625
903;0,7609883075
904;0,760931040375
905;0,760714953
906;0,760709389125
907;0,760424404625
